3#Philadelphia, Pennsylvania, United States#ID#USPA#PA101#39.9523#-75.1638#1209052#13;3#Philadelphia, Pennsylvania, United States#ID#USPA#PA101#39.9523#-75.1638#1209052#225;3#Philadelphia, Pennsylvania, United States#ID#USPA#PA101#39.9523#-75.1638#1209052#304	-8.01526717557252,0.763358778625954,8.77862595419847,9.54198473282443,27.0992366412214,0,240
3#Waterville, Maine, United States#US#USME#ME011#44.552#-69.6317#577893#346;3#Brownville, Maine, United States#US#USME#ME021#45.307#-69.0334#563084#2091;2#Maine, United States#US#USME##44.6074#-69.3977#ME#16;2#Maine, United States#US#USME##44.6074#-69.3977#ME#59;2#Maine, United States#US#USME##44.6074#-69.3977#ME#1929	0,4.0920716112532,4.0920716112532,8.18414322250639,21.7391304347826,0,357
	0,1.11111111111111,1.11111111111111,2.22222222222222,28.8888888888889,0,84
	-1.24610591900311,2.18068535825545,3.42679127725857,5.60747663551402,30.5295950155763,1.86915887850467,297
3#Mission Hospital, California, United States#US#USCA#CA087#36.9786#-122.031#1659147#46;3#Mission Hospital, California, United States#US#USCA#CA087#36.9786#-122.031#1659147#690;3#Mission Hospital, California, United States#US#USCA#CA087#36.9786#-122.031#1659147#3152;3#Mission Hospital, California, United States#US#USCA#CA087#36.9786#-122.031#1659147#9136;3#Mission Hospital, California, United States#US#USCA#CA087#36.9786#-122.031#1659147#11651;3#Mission Hospital, California, United States#US#USCA#CA087#36.9786#-122.031#1659147#11995;3#Mission Hospital, California, United States#US#USCA#CA087#36.9786#-122.031#1659147#12576;3#Mission Hospital, California, United States#US#USCA#CA087#36.9786#-122.031#1659147#16130;2#North Carolina, United States#US#USNC##35.6411#-79.8431#NC#9180;2#North Carolina, United States#US#USNC##35.6411#-79.8431#NC#11823;2#North Carolina, United States#US#USNC##35.6411#-79.8431#NC#11866;2#Minnesota, United States#US#USMN##45.7326#-93.9196#MN#9015;2#California, United States#US#USCA##36.17#-119.746#CA#9051;3#Asheville, North Carolina, United States#US#USNC#NC021#35.6009#-82.554#1018864#76;3#Asheville, North Carolina, United States#US#USNC#NC021#35.6009#-82.554#1018864#3786;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#8238	-2.99038803844785,1.95799216803133,4.94838020647917,6.9063723745105,21.5735137059452,0.391598433606266,2496
2#Vermont, United States#BR#USVT##44.0407#-72.7093#VT#2450;3#Warren Wilson College, North Carolina, United States#BR#USNC#NC021#35.6134#-82.4407#996806#2259;2#Kentucky, United States#BR#USKY##37.669#-84.6514#KY#2230;2#North Carolina, United States#BR#USNC##35.6411#-79.8431#NC#2291;1#Japan#BR#JA##36#138#JA#1189;3#Berea College, Kentucky, United States#BR#USKY#KY151#37.5718#-84.2902#486902#2204;3#Goddard College, Vermont, United States#BR#USVT#VT023#44.279#-72.4384#1457559#2425	2.78940027894003,4.04463040446304,1.25523012552301,5.29986052998605,21.0599721059972,0.836820083682008,603
2#New York, United States#US#USNY##42.1497#-74.9384#NY#869;2#New York, United States#US#USNY##42.1497#-74.9384#NY#1441;3#Promised Land, New York, United States#US#USNY#NY103#40.9979#-72.0801#970502#1539;3#Chicago, Illinois, United States#US#USIL#IL031#41.85#-87.6501#423587#1217	7.3015873015873,8.57142857142857,1.26984126984127,9.84126984126984,20.6349206349206,0,269
2#Missouri, United States#US#USMO##38.4623#-92.302#MO#354;2#Missouri, United States#US#USMO##38.4623#-92.302#MO#472;2#Missouri, United States#US#USMO##38.4623#-92.302#MO#561;2#Illinois, United States#US#USIL##40.3363#-89.0022#IL#365	-0.896860986547085,3.58744394618834,4.48430493273543,8.07174887892377,21.9730941704036,2.24215246636771,200
1#India#IN#IN##20#77#IN#100;1#India#IN#IN##20#77#IN#173;1#India#IN#IN##20#77#IN#218;1#India#IN#IN##20#77#IN#400;1#India#IN#IN##20#77#IN#895;5#Karnataka, Karnataka, India#IN#IN19#17688#13.5#76#-2099860#393;4#New Delhi, Delhi, India#IN#IN07#17911#28.6#77.2#-2106102#211	7.74647887323944,7.74647887323944,0,7.74647887323944,18.3098591549296,1.40845070422535,129
	-8.42105263157895,0,8.42105263157895,8.42105263157895,35.7894736842105,0,90
2#Florida, United States#US#USFL##27.8333#-81.717#FL#45;2#Florida, United States#US#USFL##27.8333#-81.717#FL#359;2#Florida, United States#US#USFL##27.8333#-81.717#FL#668	2.08333333333333,3.47222222222222,1.38888888888889,4.86111111111111,14.5833333333333,0,131
2#New York, United States#US#USNY##42.1497#-74.9384#NY#27;2#New York, United States#US#USNY##42.1497#-74.9384#NY#377;2#New York, United States#US#USNY##42.1497#-74.9384#NY#1383;2#New York, United States#US#USNY##42.1497#-74.9384#NY#2972;2#New York, United States#US#USNY##42.1497#-74.9384#NY#4186;1#America#US#US##38#-97#US#125;1#America#US#US##38#-97#US#271;1#America#US#US##38#-97#US#683;1#America#US#US##38#-97#US#2218;1#United States#US#US##38#-97#US#2394;1#United States#US#US##38#-97#US#2551;1#United States#US#US##38#-97#US#2658;3#Washington, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#2643;1#Iraq#US#IZ##33#44#IZ#698;1#Iraq#US#IZ##33#44#IZ#1527;1#Iraq#US#IZ##33#44#IZ#1836;1#Iraq#US#IZ##33#44#IZ#2233;1#Iraq#US#IZ##33#44#IZ#3126;1#Iraq#US#IZ##33#44#IZ#3237;1#Iraq#US#IZ##33#44#IZ#3353;1#Iraq#US#IZ##33#44#IZ#3453;1#Iraq#US#IZ##33#44#IZ#3755;1#American#US#US##38#-97#US#907;1#American#US#US##38#-97#US#1663;1#American#US#US##38#-97#US#4628;1#American#US#US##38#-97#US#4869;4#London, London, City Of, United Kingdom#US#UKH9#40110#51.5#-0.116667#-2601889#4916;1#German#US#GM##51#9#GM#4458;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#2379	-2.26460071513707,3.69487485101311,5.95947556615018,9.65435041716329,19.1895113230036,0.476758045292014,776
2#California, United States#IR#USCA##36.17#-119.746#CA#213;2#California, United States#IR#USCA##36.17#-119.746#CA#2964;2#California, United States#IR#USCA##36.17#-119.746#CA#3396;2#California, United States#IR#USCA##36.17#-119.746#CA#3561;2#California, United States#IR#USCA##36.17#-119.746#CA#3712	-3.35276967930029,1.45772594752187,4.81049562682216,6.26822157434402,25.6559766763848,0.583090379008746,653
	-2.33545647558386,2.33545647558386,4.67091295116773,7.00636942675159,25.6900212314225,0.636942675159236,447
4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#137;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#735;1#Canada#CA#CA##60#-95#CA#145;1#Canada#CA#CA##60#-95#CA#743;1#Canada#CA#CA##60#-95#CA#1558	3.91949152542373,6.03813559322034,2.11864406779661,8.15677966101695,24.0466101694915,2.11864406779661,837
2#Texas, United States#US#USTX##31.106#-97.6475#TX#36;2#Texas, United States#US#USTX##31.106#-97.6475#TX#71;3#Flower Mound, Texas, United States#US#USTX#TX121#33.0146#-97.097#1335983#13;3#Flower Mound, Texas, United States#US#USTX#TX121#33.0146#-97.097#1335983#314;3#Flower Mound, Texas, United States#US#USTX#TX121#33.0146#-97.097#1335983#436;3#Flower Mound, Texas, United States#US#USTX#TX121#33.0146#-97.097#1335983#641;3#Flower Mound, Texas, United States#US#USTX#TX121#33.0146#-97.097#1335983#825	2.87769784172662,4.31654676258993,1.43884892086331,5.75539568345324,30.2158273381295,0.719424460431655,140
1#Sierra Leone#GV#SL##8.5#-11.5#SL#93;1#Sierra Leone#GV#SL##8.5#-11.5#SL#1004;1#Sierra Leone#GV#SL##8.5#-11.5#SL#1405;1#Sierra Leone#GV#SL##8.5#-11.5#SL#1752;1#Liberia#GV#LI##6.5#-9.5#LI#78;1#Liberia#GV#LI##6.5#-9.5#LI#980;1#Liberia#GV#LI##6.5#-9.5#LI#1227;1#Liberia#GV#LI##6.5#-9.5#LI#1360;1#Guinea#GV#GV##11#-10#GV#102;1#Guinea#GV#GV##11#-10#GV#768;1#Guinea#GV#GV##11#-10#GV#856;1#Guinea#GV#GV##11#-10#GV#989;1#Guinea#GV#GV##11#-10#GV#1414;1#Guinea#GV#GV##11#-10#GV#1761	-4.46428571428571,1.5625,6.02678571428571,7.58928571428571,20.0892857142857,0.669642857142857,400
4#Wellington, New Zealand (General), New Zealand#NZ#NZ00#22391#-41.3#174.783#-1521348#425;3#Phoenix, Arizona, United States#NZ#USAZ#AZ013#33.4484#-112.074#44784#478;4#Melbourne, Victoria, Australia#NZ#AS07#5430#-37.8167#144.967#-1586844#43;4#Melbourne, Victoria, Australia#NZ#AS07#5430#-37.8167#144.967#-1586844#524;1#Republic Of Ireland#NZ#EI##53#-8#EI#174;1#Dutchman#NZ#NL##52.5#5.75#NL#791;4#Brisbane, Queensland, Australia#NZ#AS04#154654#-27.5#153.017#-1561728#689	-4.93827160493827,0.617283950617284,5.55555555555556,6.17283950617284,27.1604938271605,0,147
1#Israel#IT#IS##31.5#34.75#IS#18;1#Israel#IT#IS##31.5#34.75#IS#25;1#Israel#IT#IS##31.5#34.75#IS#328;1#Israel#IT#IS##31.5#34.75#IS#1289;1#Israeli#IT#IS##31.5#34.75#IS#229;1#Egypt#IT#EG##27#30#EG#952	0.568181818181818,1.98863636363636,1.42045454545455,3.40909090909091,20.4545454545455,0.284090909090909,315
	0,2.35294117647059,2.35294117647059,4.70588235294118,24.7058823529412,0,82
	0.476190476190476,1.9047619047619,1.42857142857143,3.33333333333333,29.3650793650794,0.793650793650794,583
1#Australia#SF#AS##-27#133#AS#2015;1#Australia#SF#AS##-27#133#AS#7593;1#Australia#SF#AS##-27#133#AS#7698;4#Sydney, New South Wales, Australia#SF#AS02#154637#-33.8833#151.217#-1603135#7687	-1.9634394041977,2.708192281652,4.6716316858497,7.37982396750169,21.5978334461747,0.947867298578199,1113
3#Uniontown, Washington, United States#US#USWA#WA075#46.5393#-117.088#1509182#601;3#Uniontown, Washington, United States#US#USWA#WA075#46.5393#-117.088#1509182#1107;3#Uniontown, Washington, United States#US#USWA#WA075#46.5393#-117.088#1509182#1613;3#Washington, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#2264	-2.81224152191894,1.65425971877585,4.46650124069479,6.12076095947064,23.2423490488007,2.1505376344086,1078
1#Britain#JA#UK##54#-2#UK#729;1#Japan#JA#JA##36#138#JA#197;1#Japan#JA#JA##36#138#JA#603;1#China#JA#CH##35#105#CH#189;1#China#JA#CH##35#105#CH#495	1.22699386503067,3.68098159509202,2.45398773006135,6.13496932515337,15.9509202453988,0,142
4#Milingimbi, Northern Territory, Australia#AS#AS03#154722#-12.1019#134.919#11430610#1909;4#Milingimbi, Northern Territory, Australia#AS#AS03#154722#-12.1019#134.919#11430610#2442;4#Hervey Bay, Queensland, Australia#AS#AS04#154665#-25.2905#152.874#11430493#6766;4#Goulburn, New South Wales, Australia#AS#AS02#154641#-34.7515#149.721#-1576139#3976;1#Australian#AS#AS##-27#133#AS#9217;1#Australian#AS#AS##-27#133#AS#10146;4#Port Roper, Northern Territory, Australia#AS#AS03#154722#-14.7333#135.45#-1598203#2777;4#Port Roper, Northern Territory, Australia#AS#AS03#154722#-14.7333#135.45#-1598203#4033;4#Coral Sea, Oceans (General), Oceans#AS#OS00#40197#-20#155#-1506353#490;4#Coral Sea, Oceans (General), Oceans#AS#OS00#40197#-20#155#-1506353#9491;4#Townsville, Queensland, Australia#AS#AS04#40197#-19.2664#146.806#-1605526#10355;5#Northern Territory, Northern Territory, Australia#AS#AS03#40197#-20#134#-1592100#168;4#Groote Eylandt, Northern Territory, Australia#AS#AS03#154722#-13.9333#136.6#11382025#4071;4#Croker Island, Northern Territory, Australia#AS#AS03#154721#-11.2#132.533#-1568073#2753;4#Croker Island, Northern Territory, Australia#AS#AS03#154721#-11.2#132.533#-1568073#3953;4#Gympie, Queensland, Australia#AS#AS04#154693#-26.1892#152.658#-1577181#8164;4#Bundaberg, Queensland, Australia#AS#AS04#154665#-24.8662#152.348#-1562758#7223;4#Bundaberg, Queensland, Australia#AS#AS04#154665#-24.8662#152.348#-1562758#8144;4#Bundaberg, Queensland, Australia#AS#AS04#154665#-24.8662#152.348#-1562758#9602;4#Brisbane, Queensland, Australia#AS#AS04#154654#-27.5#153.017#-1561728#7269;4#Brisbane, Queensland, Australia#AS#AS04#154654#-27.5#153.017#-1561728#8207;4#Elcho Island, Northern Territory, Australia#AS#AS03#154714#-11.9592#135.743#-1571789#1885;4#Elcho Island, Northern Territory, Australia#AS#AS03#154714#-11.9592#135.743#-1571789#2093;4#Elcho Island, Northern Territory, Australia#AS#AS03#154714#-11.9592#135.743#-1571789#2243;4#Elcho Island, Northern Territory, Australia#AS#AS03#154714#-11.9592#135.743#-1571789#2567;4#Elcho Island, Northern Territory, Australia#AS#AS03#154714#-11.9592#135.743#-1571789#9094;4#Cape Moreton, Queensland, Australia#AS#AS04#154654#-27.0333#153.467#-1588892#7335;4#Cape Shield, Northern Territory, Australia#AS#AS03#154722#-13.3333#136.333#-1600364#2644;4#Cape Shield, Northern Territory, Australia#AS#AS03#154722#-13.3333#136.333#-1600364#3831;4#Cape Shield, Northern Territory, Australia#AS#AS03#154722#-13.3333#136.333#-1600364#4008;4#Gove Peninsula, Northern Territory, Australia#AS#AS03#154714#-12.3333#136.817#-1576165#388;4#Gove Peninsula, Northern Territory, Australia#AS#AS03#154714#-12.3333#136.817#-1576165#627;1#Aussie#AS#AS##-27#133#AS#5778;4#Nhulunbuy, Northern Territory, Australia#AS#AS03#154722#-12.1865#136.782#-1591473#731;4#Nhulunbuy, Northern Territory, Australia#AS#AS03#154722#-12.1865#136.782#-1591473#852;4#Nhulunbuy, Northern Territory, Australia#AS#AS03#154722#-12.1865#136.782#-1591473#1067;4#Nhulunbuy, Northern Territory, Australia#AS#AS03#154722#-12.1865#136.782#-1591473#2188;4#Nhulunbuy, Northern Territory, Australia#AS#AS03#154722#-12.1865#136.782#-1591473#2677;4#Nhulunbuy, Northern Territory, Australia#AS#AS03#154722#-12.1865#136.782#-1591473#3507;4#Nhulunbuy, Northern Territory, Australia#AS#AS03#154722#-12.1865#136.782#-1591473#3642;4#Nhulunbuy, Northern Territory, Australia#AS#AS03#154722#-12.1865#136.782#-1591473#3864;4#Nhulunbuy, Northern Territory, Australia#AS#AS03#154722#-12.1865#136.782#-1591473#9117	-5.20892959358901,1.14481969089868,6.35374928448769,7.49856897538638,22.0950200343446,1.08757870635375,1625
3#Philadelphia, Pennsylvania, United States#US#USPA#PA101#39.9523#-75.1638#1209052#67;3#Philadelphia, Pennsylvania, United States#US#USPA#PA101#39.9523#-75.1638#1209052#1273;3#Philadelphia, Pennsylvania, United States#US#USPA#PA101#39.9523#-75.1638#1209052#2488;1#American#US#US##38#-97#US#1078;1#American#US#US##38#-97#US#2313;1#American#US#US##38#-97#US#2627	-3.21199143468951,1.9271948608137,5.13918629550321,7.06638115631692,24.8394004282655,0.214132762312634,416
3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#430;2#Massachusetts, United States#US#USMA##42.2373#-71.5314#MA#877;3#Swampscott, Massachusetts, United States#US#USMA#MA009#42.4709#-70.9175#613432#978;3#Marblehead, Massachusetts, United States#US#USMA#MA009#42.5001#-70.8578#614728#846;3#Marblehead, Massachusetts, United States#US#USMA#MA009#42.5001#-70.8578#614728#918;3#Chicago, Illinois, United States#US#USIL#IL031#41.85#-87.6501#423587#266;1#United States#US#US##38#-97#US#155;1#United States#US#US##38#-97#US#281;1#United States#US#US##38#-97#US#445;1#United States#US#US##38#-97#US#861;1#United States#US#US##38#-97#US#933;1#United States#US#US##38#-97#US#993	0.626304801670146,3.13152400835073,2.50521920668058,5.63674321503132,22.964509394572,0.417536534446764,441
3#White House, District Of Columbia, United States#KN#USDC#DC001#38.8951#-77.0364#531871#141;1#America#KN#US##38#-97#US#3292;1#North Korea#KN#KN##40#127#KN#1444;1#United States#KN#US##38#-97#US#156;1#United States#KN#US##38#-97#US#386;1#United States#KN#US##38#-97#US#2200;1#United States#KN#US##38#-97#US#3735;3#Chicago, Illinois, United States#KN#USIL#IL031#41.85#-87.6501#423587#371;3#Chicago, Illinois, United States#KN#USIL#IL031#41.85#-87.6501#423587#2185;2#Florida, United States#KN#USFL##27.8333#-81.717#FL#2019;1#Iraq#KN#IZ##33#44#IZ#2811;1#American#KN#US##38#-97#US#222	-3.20855614973262,2.13903743315508,5.3475935828877,7.48663101604278,22.7272727272727,0.401069518716578,680
	-3.01507537688442,1.00502512562814,4.02010050251256,5.0251256281407,17.0854271356784,0,140
4#Toronto, Ontario, Canada#CA#CA08#12686#43.6667#-79.4167#-574890#8;4#Montreal, Quebec, Canada#CA#CA10#12713#45.5#-73.5833#-569541#256;4#Montreal, Quebec, Canada#CA#CA10#12713#45.5#-73.5833#-569541#611;1#Canadian#CA#CA##60#-95#CA#69;1#Canadian#CA#CA##60#-95#CA#2197;1#Canadian#CA#CA##60#-95#CA#2215	0,3.59712230215827,3.59712230215827,7.19424460431655,24.9400479616307,0.239808153477218,389
4#Coowonga, Queensland, Australia#AS#AS04#154688#-23.2833#150.717#-1567380#78;4#Coowonga, Queensland, Australia#AS#AS04#154688#-23.2833#150.717#-1567380#340	-8.60215053763441,0,8.60215053763441,8.60215053763441,20.4301075268817,0,87
3#Boston, Massachusetts, United States#AS#USMA#MA025#42.3584#-71.0598#617565#4131;1#Australia#AS#AS##-27#133#AS#374;1#Australia#AS#AS##-27#133#AS#465;1#Australia#AS#AS##-27#133#AS#1112;1#Australian#AS#AS##-27#133#AS#1606;1#Australian#AS#AS##-27#133#AS#1669;4#Canberra, Australian Capital Territory, Australia#AS#AS01#4940#-35.2833#149.217#-1563952#454	0.61804697156984,2.34857849196539,1.73053152039555,4.07911001236094,22.991347342398,0.741656365883807,775
4#Melbourne, Victoria, Australia#US#AS07#5430#-37.8167#144.967#-1586844#122;3#Washington, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#1052	0.564971751412429,1.12994350282486,0.564971751412429,1.69491525423729,25.9887005649718,1.69491525423729,170
2#New York, United States#TZ#USNY##42.1497#-74.9384#NY#1512;1#Americans#TZ#US##38#-97#US#736;1#Kenya#TZ#KE##1#38#KE#919;1#Afghanistan#TZ#AF##33#65#AF#193;1#Afghanistan#TZ#AF##33#65#AF#1685;1#Saudi#TZ#SA##25#45#SA#84;1#Saudi#TZ#SA##25#45#SA#1447;1#United States#TZ#US##38#-97#US#1844;1#Tanzania#TZ#TZ##-6#35#TZ#930;1#American#TZ#US##38#-97#US#1077;4#London, London, City Of, United Kingdom#TZ#UKH9#40110#51.5#-0.116667#-2601889#242;4#London, London, City Of, United Kingdom#TZ#UKH9#40110#51.5#-0.116667#-2601889#635;4#London, London, City Of, United Kingdom#TZ#UKH9#40110#51.5#-0.116667#-2601889#1797	-8.58725761772853,1.10803324099723,9.69529085872576,10.803324099723,19.9445983379501,0.277008310249307,333
3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#343;3#Washington, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#11	-1.94174757281553,0,1.94174757281553,1.94174757281553,29.126213592233,0,96
4#Trakiya, Stara Zagora, Bulgaria#BU#BU59#12061#42.2#25.65#-839144#720;4#Kalotina, Kurdzhali, Bulgaria#BU#BU44#16676#41.4167#25.5#-834722#767;4#Sofia, Sofiya-Grad, Bulgaria#BU#BU42#12028#42.6833#23.3167#-838489#6;4#Sofia, Sofiya-Grad, Bulgaria#BU#BU42#12028#42.6833#23.3167#-838489#272;4#Sofia, Sofiya-Grad, Bulgaria#BU#BU42#12028#42.6833#23.3167#-838489#421;4#Sofia, Sofiya-Grad, Bulgaria#BU#BU42#12028#42.6833#23.3167#-838489#471;4#Sofia, Sofiya-Grad, Bulgaria#BU#BU42#12028#42.6833#23.3167#-838489#665;4#Sofia, Sofiya-Grad, Bulgaria#BU#BU42#12028#42.6833#23.3167#-838489#785;4#Sofia, Sofiya-Grad, Bulgaria#BU#BU42#12028#42.6833#23.3167#-838489#816;4#Sofia, Sofiya-Grad, Bulgaria#BU#BU42#12028#42.6833#23.3167#-838489#1035;4#Sofia, Sofiya-Grad, Bulgaria#BU#BU42#12028#42.6833#23.3167#-838489#1426;4#Sofia, Sofiya-Grad, Bulgaria#BU#BU42#12028#42.6833#23.3167#-838489#2369;4#Sofia, Sofiya-Grad, Bulgaria#BU#BU42#12028#42.6833#23.3167#-838489#3580;1#Bulgarian#BU#BU##43#25#BU#27	-0.583941605839416,2.48175182481752,3.06569343065693,5.54744525547445,20.5839416058394,0.875912408759124,647
1#Italian#US#IT##42.8333#12.8333#IT#6885;2#California, United States#US#USCA##36.17#-119.746#CA#2662;1#Germany#US#GM##51#9#GM#255;1#Germany#US#GM##51#9#GM#3574;1#Germany#US#GM##51#9#GM#4992;1#Germany#US#GM##51#9#GM#5506;2#Indiana, United States#US#USIN##39.8647#-86.2604#IN#6772;4#Feuchtwanger, Bayern, Germany#US#GM02#16530#49.1667#10.3333#-1769626#4983;4#Feuchtwanger, Bayern, Germany#US#GM02#16530#49.1667#10.3333#-1769626#5497;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#780;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#2402;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#2903;4#Bletchley, Milton Keynes, United Kingdom#US#UKI6#40124#51.9833#-0.733333#-2590242#314;1#American#US#US##38#-97#US#7321;4#London, London, City Of, United Kingdom#US#UKH9#40110#51.5#-0.116667#-2601889#448;4#London, London, City Of, United Kingdom#US#UKH9#40110#51.5#-0.116667#-2601889#1500;1#South Africa#US#SF##-29#24#SF#220;1#South Africa#US#SF##-29#24#SF#428;3#Pacific Palisades, California, United States#US#USCA#CA037#34.0481#-118.526#1661169#4940;4#Vienna, Wien, Austria#US#AU09#5672#48.2#16.3667#-1995499#2478;4#Berlin, Berlin, Germany#US#GM16#16538#52.5167#13.4#-1746443#246;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#1058;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#1711;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#1854;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#1921;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#3455;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#3612;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#4605;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#6022;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#6204;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#6922;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#7189;3#Hollywood, California, United States#US#USCA#CA037#34.0983#-118.327#1660757#7488	0.32051282051282,2.96474358974359,2.64423076923077,5.60897435897436,17.0673076923077,0.240384615384615,1145
	-0.865800865800866,0.865800865800866,1.73160173160173,2.5974025974026,25.5411255411255,0.432900432900433,209
1#Belarus#UP#BO##53#28#BO#927;1#Belarus#UP#BO##53#28#BO#950;1#Russian#UP#RS##60#100#RS#80;1#Russian#UP#RS##60#100#RS#414;1#Russian#UP#RS##60#100#RS#475;1#Ukrainian#UP#UP##49#32#UP#166;1#Ukrainian#UP#UP##49#32#UP#509;1#Ukrainian#UP#UP##49#32#UP#1372;4#Minsk, Belarus (General), Belarus#UP#BO00#5840#53.9#27.5667#-1946324#941;4#Lugansk, Luhans'ka Oblast', Ukraine#UP#UP14#25090#48.567#39.3171#-1045160#764;4#Lugansk, Luhans'ka Oblast', Ukraine#UP#UP14#25090#48.567#39.3171#-1045160#1331;3#Washington, District Of Columbia, United States#UP#USDC#DC001#38.8951#-77.0364#531871#11;3#Washington, District Of Columbia, United States#UP#USDC#DC001#38.8951#-77.0364#531871#1632	-5.04731861198738,2.52365930599369,7.57097791798107,10.0946372239748,19.2429022082019,2.52365930599369,294
3#Lake County, California, United States#US#USCA#CA033#39.0999#-122.784#277281#176;3#Lake County, California, United States#US#USCA#CA033#39.0999#-122.784#277281#248;3#Lake County, California, United States#US#USCA#CA033#39.0999#-122.784#277281#433;3#Lake County, California, United States#US#USCA#CA033#39.0999#-122.784#277281#1136;3#San Francisco, California, United States#US#USCA#CA075#37.7749#-122.419#277593#495;3#Kelseyville, California, United States#US#USCA#CA033#38.978#-122.839#277532#12;3#Kelseyville, California, United States#US#USCA#CA033#38.978#-122.839#277532#2093;3#Kelseyville, California, United States#US#USCA#CA033#38.978#-122.839#277532#2368	3.33333333333333,4.35897435897436,1.02564102564103,5.38461538461539,17.9487179487179,0.256410256410256,358
1#New Zealand#AS#NZ##-41#174#NZ#2416;1#New Zealand#AS#NZ##-41#174#NZ#2876;1#New Zealand#AS#NZ##-41#174#NZ#4040;1#New Zealand#AS#NZ##-41#174#NZ#12125;1#Singapore#AS#SN##1.3667#103.8#SN#12002;1#Singapore#AS#SN##1.3667#103.8#SN#12208;1#Greece#AS#GR##39#22#GR#5712;1#Greece#AS#GR##39#22#GR#5969;1#Greece#AS#GR##39#22#GR#6466;1#Greece#AS#GR##39#22#GR#6881;1#Greece#AS#GR##39#22#GR#7091;1#Greece#AS#GR##39#22#GR#7443;1#Greece#AS#GR##39#22#GR#7740;1#Greece#AS#GR##39#22#GR#7999;1#Australian#AS#AS##-27#133#AS#119;1#Australian#AS#AS##-27#133#AS#1057;1#Australian#AS#AS##-27#133#AS#1169;1#Australia#AS#AS##-27#133#AS#931;1#Australia#AS#AS##-27#133#AS#2519;1#Australia#AS#AS##-27#133#AS#5217;1#Australia#AS#AS##-27#133#AS#9764;1#Australia#AS#AS##-27#133#AS#11258;1#Australia#AS#AS##-27#133#AS#11415;1#Australia#AS#AS##-27#133#AS#13841;1#Australia#AS#AS##-27#133#AS#14976;1#Australia#AS#AS##-27#133#AS#15415;4#Athens, AttikíR, Greece#AS#GR35#16716#37.9833#23.7333#-814876#5961;4#Athens, AttikíR, Greece#AS#GR35#16716#37.9833#23.7333#-814876#6458;4#Athens, AttikíR, Greece#AS#GR35#16716#37.9833#23.7333#-814876#7083;4#Athens, AttikíR, Greece#AS#GR35#16716#37.9833#23.7333#-814876#7435;1#Greek#AS#GR##39#22#GR#6072;1#Greek#AS#GR##39#22#GR#6261;1#Greek#AS#GR##39#22#GR#6638;1#Japanese#AS#JA##36#138#JA#14601;1#Japan#AS#JA##36#138#JA#15187;1#Greeks#AS#GR##39#22#GR#6202;1#Greeks#AS#GR##39#22#GR#7394;1#Aussie#AS#AS##-27#133#AS#4493;1#Aussie#AS#AS##-27#133#AS#5370;1#Aussie#AS#AS##-27#133#AS#5403;1#Aussie#AS#AS##-27#133#AS#5658;1#China#AS#CH##35#105#CH#15156;1#British#AS#UK##54#-2#UK#14640	0.705645161290323,3.125,2.41935483870968,5.54435483870968,21.875,0.537634408602151,2669
1#Jordanian#DA#JO##31#36#JO#136;4#Copenhagen, KøAvn*, Denmark#DA#DA05#15213#55.6667#12.5833#-2745636#279;1#Danish#DA#DA##56#10#DA#194	-3.09278350515464,3.35051546391753,6.44329896907216,9.79381443298969,17.6546391752577,2.06185567010309,716
